investor_id,transaction_date,amfi_code,transaction_type,amount_inr,kyc_status
INV000002,2025-01-23,118632,Lumpsum,317170,Verified
INV002044,2025-01-23,148567,Lumpsum,166334,Verified
INV002628,2025-01-23,120844,Lumpsum,350736,Verified
INV002310,2025-01-23,119552,Lumpsum,251770,Verified
INV001624,2025-01-23,101207,Lumpsum,26642,Verified
INV003544,2025-01-23,125497,Lumpsum,318538,Verified
INV003868,2025-01-23,120844,SIP,3030,Verified
INV002616,2025-01-23,118633,SIP,8733,Verified
INV000204,2025-01-23,149322,SIP,52988,Verified
INV003124,2025-01-23,148568,Redemption,129163,Verified
INV003533,2025-01-23,119598,SIP,1691,Verified
INV002282,2025-01-23,119551,SIP,16702,Verified
INV004833,2025-01-23,120844,Lumpsum,425245,Verified
INV001608,2025-01-23,102887,Redemption,226037,Pending
INV002586,2025-01-23,119599,SIP,2968,Verified
INV000758,2025-01-23,119092,SIP,2231,Verified
INV000527,2025-01-23,101208,SIP,9737,Verified
INV004840,2025-01-23,149323,SIP,9449,Verified
INV004711,2025-01-23,101206,SIP,987,Verified
INV002928,2025-01-23,101208,Lumpsum,461840,Verified
INV003331,2025-01-23,102885,SIP,24259,Verified
INV002687,2025-01-23,102886,Redemption,360686,Verified
INV004457,2025-01-23,120506,SIP,3379,Verified
INV004454,2025-01-23,125497,SIP,490,Verified
INV002559,2025-01-23,149323,SIP,12520,Verified
INV003793,2025-01-23,101208,Lumpsum,511519,Verified
INV003476,2025-01-23,120841,SIP,5233,Verified
INV003718,2025-01-23,125498,SIP,9232,Verified
INV001475,2025-01-23,120506,SIP,5040,Verified
INV003711,2025-01-23,118634,SIP,1822,Verified
INV002541,2025-01-23,101208,Lumpsum,278367,Verified
INV002713,2025-01-23,148569,SIP,10556,Verified
INV002169,2025-01-23,102887,SIP,562,Verified
INV001878,2025-01-23,102887,SIP,2746,Pending
INV001669,2025-01-23,120506,Redemption,219626,Verified
INV002580,2025-01-23,118635,SIP,2104,Verified
INV001245,2025-01-23,118636,Redemption,300912,Verified
INV004647,2025-01-23,119095,SIP,2311,Verified
INV002345,2025-01-23,101208,SIP,2158,Verified
INV003295,2025-01-23,119599,SIP,1818,Verified
INV000973,2025-01-23,101207,Lumpsum,266513,Verified
INV002831,2025-01-23,118635,Redemption,17313,Verified
INV001671,2025-01-23,120504,Lumpsum,475244,Verified
INV002841,2025-01-23,119551,Redemption,191236,Verified
INV003326,2025-01-23,119120,Redemption,171935,Verified
INV002178,2025-01-23,119598,SIP,2794,Verified
INV003267,2025-01-23,149322,Lumpsum,510265,Pending
INV002340,2025-01-23,118635,Lumpsum,443451,Verified
INV004408,2025-01-23,119095,SIP,47640,Verified
INV000659,2025-01-23,148568,SIP,57306,Verified
INV000458,2025-01-23,118632,SIP,2473,Verified
INV000030,2025-01-23,118636,SIP,14544,Verified
INV003247,2025-01-23,120843,SIP,452,Verified
INV002036,2025-01-23,119551,Lumpsum,341190,Verified
INV000717,2025-01-23,120842,SIP,52485,Verified
INV001751,2025-01-23,120505,SIP,2249,Verified
INV003158,2025-01-23,119092,SIP,2241,Verified
INV003008,2025-01-23,118636,Lumpsum,195249,Verified
INV004479,2025-01-23,149322,SIP,22749,Verified
INV002702,2025-01-23,118634,SIP,9401,Verified
INV003421,2025-01-23,100016,SIP,21741,Verified
INV003627,2025-01-24,120505,Redemption,256908,Verified
INV002854,2025-01-24,148569,SIP,1984,Verified
INV002506,2025-01-24,118634,SIP,48767,Verified
INV001465,2025-01-24,119095,Lumpsum,404868,Verified
INV004427,2025-01-24,120844,SIP,2585,Verified
INV001910,2025-01-24,119552,Lumpsum,302755,Verified
INV002298,2025-01-24,119095,SIP,41670,Verified
INV004006,2025-01-24,119599,Lumpsum,79137,Verified
INV001557,2025-01-24,118636,Lumpsum,125008,Verified
INV002363,2025-01-24,118636,Lumpsum,276565,Verified
INV002535,2025-01-24,118632,SIP,42006,Verified
INV004711,2025-01-24,118633,Redemption,185797,Verified
INV000304,2025-01-24,120504,SIP,24520,Pending
INV001714,2025-01-24,101208,SIP,24759,Verified
INV000856,2025-01-24,119120,SIP,1048,Verified
INV003437,2025-01-24,119094,Lumpsum,442631,Pending
INV002099,2025-01-24,149323,SIP,6864,Verified
INV001715,2025-01-24,118636,SIP,8319,Verified
INV001950,2025-01-24,148567,SIP,59132,Verified
INV002149,2025-01-24,148569,SIP,13700,Verified
INV000372,2025-01-24,149322,SIP,12640,Verified
INV002595,2025-01-24,119599,SIP,7227,Verified
INV004016,2025-01-24,118634,SIP,12651,Verified
INV000714,2025-01-24,119551,SIP,10318,Verified
INV002996,2025-01-24,118635,SIP,2626,Verified
INV001816,2025-01-24,120842,SIP,50243,Verified
INV001746,2025-01-24,118633,Lumpsum,306356,Verified
INV001351,2025-01-24,120503,Lumpsum,399648,Verified
INV000433,2025-01-24,149324,SIP,5398,Verified
INV000037,2025-01-24,118636,SIP,6996,Verified
INV004659,2025-01-24,102887,Redemption,478258,Verified
INV001643,2025-01-24,149324,SIP,58382,Verified
INV000473,2025-01-24,119095,SIP,52527,Verified
INV004486,2025-01-24,149324,Lumpsum,352527,Verified
INV002947,2025-01-24,102885,SIP,2426,Verified
INV002259,2025-01-24,120843,SIP,22669,Verified
INV002240,2025-01-24,119092,Redemption,443788,Verified
INV000178,2025-01-24,120506,SIP,597,Pending
INV003145,2025-01-24,120507,SIP,2126,Verified
INV001871,2025-01-24,119598,Lumpsum,454542,Verified
INV004223,2025-01-24,148569,SIP,907,Verified
INV000137,2025-01-24,101208,SIP,3407,Verified
INV000970,2025-01-24,119598,Lumpsum,254972,Pending
INV000874,2025-01-24,120507,SIP,2083,Verified
INV003209,2025-01-24,119551,Redemption,216790,Verified
INV004592,2025-01-24,149323,SIP,59482,Verified
INV003903,2025-01-24,102887,SIP,579,Pending
INV001498,2025-01-24,120844,Redemption,110821,Verified
INV002162,2025-01-24,149324,SIP,10451,Verified
INV000521,2025-01-24,125497,Redemption,378598,Verified
INV003737,2025-01-24,125498,SIP,2005,Verified
INV004953,2025-01-24,119599,SIP,2722,Verified
INV001983,2025-01-24,119551,Redemption,281322,Verified
INV003038,2025-01-24,118636,Lumpsum,234280,Pending
INV000816,2025-01-24,120844,Redemption,269956,Verified
INV000968,2025-01-24,120843,Lumpsum,237773,Verified
INV003796,2025-01-25,120505,Lumpsum,427351,Verified
INV003826,2025-01-25,119093,Redemption,259306,Verified
INV001310,2025-01-25,148567,SIP,7349,Verified
INV001228,2025-01-25,120503,Redemption,327253,Verified
INV003228,2025-01-25,118632,SIP,808,Pending
INV003240,2025-01-25,120841,SIP,3006,Verified
INV003232,2025-01-25,118632,SIP,9359,Verified
INV000616,2025-01-25,119552,SIP,29386,Verified
INV003212,2025-01-25,119552,Redemption,54144,Verified
INV001981,2025-01-25,120506,Lumpsum,192978,Verified
INV001982,2025-01-25,120842,SIP,50692,Verified
INV002006,2025-01-25,119551,SIP,3004,Verified
INV002035,2025-01-25,120504,Lumpsum,67463,Verified
INV001933,2025-01-25,148569,SIP,23422,Verified
INV004024,2025-01-25,125498,SIP,25324,Pending
INV004015,2025-01-25,119095,Redemption,168681,Verified
INV001639,2025-01-25,118636,SIP,5591,Verified
INV004579,2025-01-25,119094,SIP,1615,Verified
INV002177,2025-01-25,119598,Lumpsum,152681,Verified
INV004610,2025-01-25,149322,SIP,26709,Verified
INV000421,2025-01-25,118633,SIP,2326,Verified
INV001458,2025-01-25,118635,SIP,3482,Verified
INV004023,2025-01-25,149322,SIP,15871,Verified
INV004054,2025-01-25,119599,Lumpsum,518264,Verified
INV001536,2025-01-25,118633,SIP,2763,Verified
INV003603,2025-01-25,120504,SIP,2598,Verified
INV000880,2025-01-25,101207,SIP,10602,Verified
INV000870,2025-01-25,125497,SIP,43959,Verified
INV000907,2025-01-25,119552,SIP,10318,Pending
INV004175,2025-01-25,101206,SIP,2902,Verified
INV003459,2025-01-25,120505,SIP,521,Pending
INV000778,2025-01-25,120503,SIP,29571,Verified
INV000750,2025-01-25,120504,SIP,4109,Verified
INV003368,2025-01-25,118632,SIP,1131,Verified
INV004295,2025-01-25,119092,SIP,5678,Verified
INV003361,2025-01-25,102887,SIP,2469,Verified
INV001832,2025-01-25,100025,Redemption,210088,Verified
INV000963,2025-01-25,148568,SIP,1890,Verified
INV000666,2025-01-25,118635,SIP,14626,Verified
INV003276,2025-01-25,120843,SIP,411,Verified
INV000641,2025-01-25,118633,SIP,21230,Verified
INV003597,2025-01-25,100025,SIP,12288,Verified
INV001546,2025-01-25,120507,Lumpsum,446175,Verified
INV002943,2025-01-25,101206,SIP,2244,Verified
INV002942,2025-01-25,148568,SIP,11374,Verified
INV004015,2025-01-25,102885,SIP,460,Verified
INV001639,2025-01-25,119095,Lumpsum,116834,Verified
INV004855,2025-01-25,118632,Redemption,149797,Verified
INV003925,2025-01-25,119093,SIP,9945,Verified
INV002747,2025-01-25,125497,SIP,8926,Verified
INV000153,2025-01-25,118632,Lumpsum,402540,Verified
INV001402,2025-01-25,120844,Lumpsum,446798,Pending
INV002475,2025-01-25,119599,SIP,585,Verified
INV004871,2025-01-25,149324,SIP,41866,Verified
INV000080,2025-01-25,102886,SIP,11558,Verified
INV002723,2025-01-25,119551,SIP,1942,Verified
INV002297,2025-01-25,118634,SIP,59847,Pending
INV002806,2025-01-25,100016,Redemption,230235,Pending
INV004926,2025-01-25,120844,Lumpsum,130568,Verified
INV002490,2025-01-25,100025,SIP,5601,Verified
INV002675,2025-01-25,100016,Redemption,204185,Verified
INV000066,2025-01-25,119095,Lumpsum,235133,Verified
INV002567,2025-01-25,120504,Redemption,211732,Verified
INV003683,2025-01-25,100016,SIP,2283,Verified
INV002339,2025-01-25,119551,SIP,26148,Pending
INV004744,2025-01-25,118634,SIP,4901,Verified
INV000126,2025-01-25,118635,SIP,548,Verified
INV002893,2025-01-25,119552,SIP,5114,Verified
INV002308,2025-01-25,120844,Redemption,73257,Verified
INV002511,2025-01-25,101208,Lumpsum,416068,Pending
INV004863,2025-01-25,102886,Lumpsum,376925,Verified
INV002704,2025-01-26,120843,SIP,8052,Verified
INV003314,2025-01-26,149322,Redemption,464426,Verified
INV000089,2025-01-26,120842,Redemption,298721,Verified
INV003419,2025-01-26,120507,Lumpsum,208721,Verified
INV000788,2025-01-26,119094,Lumpsum,90478,Verified
INV003407,2025-01-26,148569,SIP,9084,Verified
INV004890,2025-01-26,118633,Lumpsum,47659,Verified
INV001725,2025-01-26,118635,SIP,3505,Verified
INV001701,2025-01-26,119552,SIP,1998,Verified
INV000850,2025-01-26,120844,Lumpsum,582751,Verified
INV003462,2025-01-26,125498,SIP,2898,Verified
INV001697,2025-01-26,101207,SIP,2224,Verified
INV001690,2025-01-26,118632,Redemption,503703,Verified
INV003484,2025-01-26,102887,SIP,8943,Verified
INV000017,2025-01-26,148569,Redemption,273679,Pending
INV001654,2025-01-26,100025,Lumpsum,150276,Verified
INV000087,2025-01-26,149323,Redemption,374772,Verified
INV001865,2025-01-26,101207,SIP,5653,Verified
INV004689,2025-01-26,119095,SIP,2921,Verified
INV001870,2025-01-26,119552,SIP,1009,Pending
INV002256,2025-01-26,100025,SIP,2859,Pending
INV000399,2025-01-26,119598,Lumpsum,215029,Verified
INV002178,2025-01-26,120503,SIP,21531,Verified
INV002352,2025-01-26,119094,Redemption,125257,Verified
INV002356,2025-01-26,119092,Redemption,18523,Verified
INV002126,2025-01-26,102886,Redemption,356080,Verified
INV002115,2025-01-26,119551,Redemption,170629,Verified
INV002102,2025-01-26,102885,SIP,10372,Verified
INV002779,2025-01-26,100016,Lumpsum,307259,Verified
INV002060,2025-01-26,118635,SIP,2595,Verified
INV002775,2025-01-26,148569,Lumpsum,360348,Verified
INV001870,2025-01-26,101206,SIP,27632,Verified
INV000190,2025-01-26,119599,SIP,4195,Verified
INV004845,2025-01-26,119120,SIP,7752,Verified
INV001238,2025-01-26,149322,SIP,2402,Pending
INV001977,2025-01-26,120841,SIP,3302,Verified
INV000612,2025-01-26,118635,SIP,27884,Verified
INV000161,2025-01-26,100016,Lumpsum,516805,Verified
INV002737,2025-01-26,120841,SIP,2389,Verified
INV000155,2025-01-26,118636,SIP,15950,Verified
INV003244,2025-01-26,120843,SIP,457,Verified
INV003246,2025-01-26,118634,SIP,16270,Verified
INV003247,2025-01-26,149322,SIP,1106,Verified
INV002712,2025-01-26,119598,SIP,536,Verified
INV000552,2025-01-26,120507,Redemption,126785,Verified
INV001330,2025-01-26,119092,SIP,58538,Verified
INV003906,2025-01-26,118635,SIP,48822,Verified
INV003993,2025-01-26,118635,SIP,2299,Verified
INV004116,2025-01-26,148567,SIP,2201,Verified
INV001197,2025-01-26,119092,SIP,26540,Verified
INV003628,2025-01-26,119552,SIP,2678,Verified
INV003564,2025-01-26,101208,Redemption,138641,Verified
INV001099,2025-01-26,101207,SIP,5926,Verified
INV001394,2025-01-26,101207,SIP,909,Verified
INV003720,2025-01-26,100033,SIP,5696,Verified
INV001014,2025-01-26,100016,Lumpsum,351429,Verified
INV001042,2025-01-26,120506,SIP,5319,Verified
INV003678,2025-01-26,120843,SIP,10565,Verified
INV001048,2025-01-26,119094,SIP,538,Verified
INV001314,2025-01-26,125498,SIP,40588,Verified
INV001465,2025-01-26,120507,Redemption,82527,Verified
INV001597,2025-01-26,120505,SIP,8475,Pending
INV003648,2025-01-27,119120,SIP,40870,Verified
INV001473,2025-01-27,125497,Lumpsum,278248,Verified
INV004551,2025-01-27,101207,SIP,26294,Verified
INV004007,2025-01-27,120843,Lumpsum,353036,Verified
INV003082,2025-01-27,102886,SIP,4973,Verified
INV000507,2025-01-27,120503,SIP,2231,Verified
INV002132,2025-01-27,101208,Lumpsum,272763,Verified
INV004561,2025-01-27,100025,SIP,2596,Verified
INV004461,2025-01-27,119599,Redemption,120505,Verified
INV002033,2025-01-27,100033,Lumpsum,138481,Verified
INV003857,2025-01-27,120842,Lumpsum,286846,Verified
INV003857,2025-01-27,120504,Lumpsum,350338,Verified
INV001055,2025-01-27,120504,SIP,14499,Verified
INV004458,2025-01-27,118632,Lumpsum,203858,Verified
INV003625,2025-01-27,119551,SIP,2373,Verified
INV001521,2025-01-27,119551,SIP,4038,Verified
INV001246,2025-01-27,100025,Lumpsum,116852,Verified
INV003231,2025-01-27,102885,SIP,1180,Verified
INV000629,2025-01-27,149322,SIP,2223,Verified
INV004091,2025-01-27,148569,SIP,951,Verified
INV003250,2025-01-27,119095,SIP,8199,Pending
INV001573,2025-01-27,149322,SIP,8647,Verified
INV003157,2025-01-27,119120,Lumpsum,497667,Verified
INV004638,2025-01-27,118632,SIP,4747,Verified
INV000893,2025-01-27,120841,SIP,52645,Verified
INV004666,2025-01-27,100025,Redemption,344987,Verified
INV004989,2025-01-27,101206,SIP,1673,Verified
INV001165,2025-01-27,119599,SIP,517,Verified
INV002566,2025-01-27,119120,Lumpsum,196122,Verified
INV002561,2025-01-27,120844,SIP,1604,Verified
INV000095,2025-01-27,119552,SIP,41009,Verified
INV004916,2025-01-27,120504,SIP,17310,Pending
INV001140,2025-01-27,125498,SIP,17943,Verified
INV002502,2025-01-27,125497,SIP,1070,Verified
INV003947,2025-01-27,118633,SIP,3223,Verified
INV003830,2025-01-27,102886,Redemption,177347,Verified
INV001103,2025-01-27,118633,SIP,22453,Verified
INV002458,2025-01-27,148568,Lumpsum,32008,Verified
INV001099,2025-01-27,120504,SIP,5415,Verified
INV001401,2025-01-27,101207,SIP,4968,Verified
INV004849,2025-01-27,119095,SIP,2799,Verified
INV002437,2025-01-27,119599,SIP,570,Verified
INV004832,2025-01-27,102886,SIP,55896,Verified
INV002413,2025-01-27,118636,SIP,10084,Verified
INV002412,2025-01-27,120842,Redemption,301368,Verified
INV000221,2025-01-27,120844,SIP,2384,Verified
INV001261,2025-01-27,119094,SIP,2335,Verified
INV002369,2025-01-27,120844,SIP,6644,Verified
INV003975,2025-01-27,100033,SIP,6464,Verified
INV004756,2025-01-27,102887,Lumpsum,352272,Verified
INV004750,2025-01-27,119598,SIP,4348,Pending
INV004730,2025-01-27,149323,SIP,894,Verified
INV003989,2025-01-27,149322,SIP,2073,Verified
INV002925,2025-01-27,119551,SIP,13179,Verified
INV003280,2025-01-27,120844,SIP,498,Verified
INV000387,2025-01-27,148568,Redemption,352552,Verified
INV003291,2025-01-27,100025,SIP,5530,Verified
INV004565,2025-01-27,125498,Lumpsum,374111,Verified
INV001247,2025-01-27,119093,SIP,6637,Verified
INV000821,2025-01-27,148568,Redemption,445791,Verified
INV001739,2025-01-27,118636,SIP,11423,Verified
INV004100,2025-01-27,119093,Lumpsum,77519,Verified
INV000946,2025-01-27,118633,SIP,27084,Verified
INV001674,2025-01-27,120506,SIP,1152,Verified
INV003788,2025-01-27,148568,SIP,7262,Verified
INV000869,2025-01-27,120841,Lumpsum,53281,Verified
INV000957,2025-01-27,100025,SIP,472,Verified
INV004332,2025-01-27,119552,Lumpsum,398370,Verified
INV004277,2025-01-27,120504,SIP,58490,Verified
INV001757,2025-01-27,119598,Redemption,52628,Verified
INV004252,2025-01-27,119093,SIP,571,Pending
INV001460,2025-01-28,119599,SIP,16646,Verified
INV001794,2025-01-28,149323,SIP,590,Verified
INV004002,2025-01-28,125497,Lumpsum,286388,Verified
INV003978,2025-01-28,101208,SIP,2604,Pending
INV002251,2025-01-28,102887,SIP,2435,Verified
INV001281,2025-01-28,101207,Redemption,395609,Verified
INV003113,2025-01-28,149324,Redemption,140329,Verified
INV002985,2025-01-28,100025,Lumpsum,420935,Verified
INV003835,2025-01-28,120505,Redemption,125743,Verified
INV003834,2025-01-28,118633,SIP,5259,Verified
INV002038,2025-01-28,119093,SIP,54568,Verified
INV000199,2025-01-28,119092,SIP,823,Verified
INV004830,2025-01-28,120504,Lumpsum,219145,Pending
INV004755,2025-01-28,100033,Lumpsum,371205,Pending
INV003650,2025-01-28,148568,SIP,8798,Verified
INV004544,2025-01-28,102886,Lumpsum,328992,Verified
INV003382,2025-01-28,101207,Redemption,283312,Verified
INV000299,2025-01-28,102885,Lumpsum,433533,Pending
INV003397,2025-01-28,101208,Lumpsum,170995,Verified
INV001222,2025-01-28,100025,SIP,6539,Verified
INV000441,2025-01-28,119599,SIP,1933,Verified
INV004270,2025-01-28,148568,SIP,11101,Verified
INV004579,2025-01-28,149323,Redemption,221991,Verified
INV002300,2025-01-28,101206,SIP,6699,Verified
INV000410,2025-01-28,120844,SIP,1162,Verified
INV000286,2025-01-28,125498,SIP,2645,Pending
INV002260,2025-01-28,102887,SIP,8945,Verified
INV004243,2025-01-28,125497,SIP,54284,Verified
INV000806,2025-01-28,148569,SIP,2778,Verified
INV000399,2025-01-28,100025,SIP,2676,Verified
INV003070,2025-01-28,120505,Redemption,342291,Verified
INV002308,2025-01-28,120842,Redemption,492973,Verified
INV000742,2025-01-28,148568,Redemption,177806,Verified
INV002406,2025-01-28,119551,Redemption,298414,Verified
INV004646,2025-01-28,118632,Lumpsum,8422,Verified
INV001108,2025-01-28,101208,SIP,17016,Verified
INV000725,2025-01-28,125498,SIP,565,Pending
INV000155,2025-01-28,120503,SIP,1057,Verified
INV001115,2025-01-28,118633,SIP,7457,Verified
INV001836,2025-01-28,119551,SIP,934,Verified
INV001312,2025-01-28,101206,Lumpsum,11250,Verified
INV003467,2025-01-28,119092,SIP,2177,Verified
INV003236,2025-01-28,102886,SIP,15285,Verified
INV001591,2025-01-28,101208,SIP,55542,Verified
INV001347,2025-01-28,119095,SIP,2668,Verified
INV004075,2025-01-28,101207,SIP,47848,Verified
INV001377,2025-01-28,148568,Redemption,388767,Verified
INV000075,2025-01-28,120507,SIP,20377,Verified
INV003738,2025-01-28,120841,SIP,8409,Verified
INV002553,2025-01-28,120842,Redemption,456078,Verified
INV001297,2025-01-28,118633,SIP,2660,Pending
INV004310,2025-01-28,120843,Redemption,144343,Verified
INV001867,2025-01-28,120507,SIP,439,Verified
INV004455,2025-01-28,101206,Lumpsum,202409,Verified
INV003626,2025-01-28,148568,SIP,505,Verified
INV001651,2025-01-28,119094,Lumpsum,381526,Verified
INV003906,2025-01-28,101207,SIP,2515,Verified
INV004863,2025-01-28,118635,SIP,9462,Verified
INV000091,2025-01-28,101206,Lumpsum,50198,Verified
INV000044,2025-01-28,125497,SIP,1035,Pending
INV003704,2025-01-28,119552,SIP,2788,Verified
INV000939,2025-01-28,120507,SIP,13105,Verified
INV000903,2025-01-29,120506,Redemption,180242,Verified
INV002582,2025-01-29,120503,Redemption,19620,Verified
INV003555,2025-01-29,119092,Redemption,256109,Verified
INV002295,2025-01-29,120842,Redemption,16354,Verified
INV002599,2025-01-29,149324,SIP,1193,Verified
INV001352,2025-01-29,120504,Redemption,41865,Verified
INV004661,2025-01-29,119093,SIP,567,Pending
INV004688,2025-01-29,119092,Redemption,501167,Verified
INV003675,2025-01-29,100033,Lumpsum,363448,Verified
INV003703,2025-01-29,100016,SIP,2952,Verified
INV004168,2025-01-29,101207,SIP,23309,Verified
INV000174,2025-01-29,100025,SIP,1745,Verified
INV004825,2025-01-29,101207,SIP,21409,Verified
INV004655,2025-01-29,119093,SIP,4912,Verified
INV004228,2025-01-29,119093,SIP,9617,Verified
INV000846,2025-01-29,149322,SIP,471,Verified
INV003428,2025-01-29,102885,SIP,2463,Verified
INV004801,2025-01-29,120844,Lumpsum,103961,Verified
INV002812,2025-01-29,118634,Lumpsum,327561,Verified
INV002368,2025-01-29,119094,SIP,4933,Verified
INV002444,2025-01-29,101208,Redemption,455948,Pending
INV000256,2025-01-29,101207,SIP,2190,Pending
